zip,type,primary_city,state,county,timezone,area_codes,world_region,country,latitude,longitude,irs_estimated_population_2015
72946,STANDARD,Mountainburg,AR,Crawford County,America/Chicago,479,NA,US,35.63,-94.16,2760
72947,STANDARD,Mulberry,AR,Crawford County,America/Chicago,479,NA,US,35.5,-94.07,3100
72948,STANDARD,Natural Dam,AR,Crawford County,America/Chicago,479,NA,US,35.65,-94.4,360
72949,STANDARD,Ozark,AR,Franklin County,America/Chicago,479,NA,US,35.49,-93.84,7870
72950,STANDARD,Parks,AR,Scott County,America/Chicago,479,NA,US,34.79,-93.87,230
72951,STANDARD,Ratcliff,AR,Logan County,America/Chicago,479,NA,US,35.3,-93.88,860
72952,STANDARD,Rudy,AR,Crawford County,America/Chicago,479,NA,US,35.52,-94.27,1990
72955,STANDARD,Uniontown,AR,Crawford County,America/Chicago,479,NA,US,35.61,-94.44,380
72956,STANDARD,Van Buren,AR,Crawford County,America/Chicago,479,NA,US,35.44,-94.35,27960
72957,PO BOX,Van Buren,AR,Crawford County,America/Chicago,479,NA,US,35.44,-94.35,1104
72958,STANDARD,Waldron,AR,Scott County,America/Chicago,479,NA,US,34.89,-94.09,5780
72959,STANDARD,Winslow,AR,Washington County,America/Chicago,479,NA,US,35.8,-94.13,2200
73001,PO BOX,Albert,OK,Caddo County,America/Chicago,,NA,US,35.23,-98.4,65
73002,STANDARD,Alex,OK,Grady County,America/Chicago,405,NA,US,34.92,-97.77,890
73003,STANDARD,Edmond,OK,Oklahoma County,America/Chicago,405,NA,US,35.67,-97.5,20730
73004,STANDARD,Amber,OK,Grady County,America/Chicago,,NA,US,35.16,-97.88,800
73005,STANDARD,Anadarko,OK,Caddo County,America/Chicago,405,NA,US,35.06,-98.24,7420
73006,STANDARD,Apache,OK,Caddo County,America/Chicago,580,NA,US,34.89,-98.35,2990
73007,STANDARD,Arcadia,OK,Oklahoma County,America/Chicago,405,NA,US,35.66,-97.32,2230
73008,STANDARD,Bethany,OK,Oklahoma County,America/Chicago,405,NA,US,35.5,-97.64,18330
73009,STANDARD,Binger,OK,Caddo County,America/Chicago,405,NA,US,35.3,-98.34,1150
73010,STANDARD,Blanchard,OK,McClain County,America/Chicago,405,NA,US,35.14,-97.65,17210
73011,STANDARD,Bradley,OK,Grady County,America/Chicago,405,NA,US,34.87,-97.7,270
73012,STANDARD,Edmond,OK,Oklahoma County,America/Chicago,405,NA,US,35.65,-97.52,32480
73013,STANDARD,Edmond,OK,Oklahoma County,America/Chicago,405,NA,US,35.62,-97.48,46600
73014,STANDARD,Calumet,OK,Canadian County,America/Chicago,405,NA,US,35.6,-98.12,1290
73015,STANDARD,Carnegie,OK,Caddo County,America/Chicago,"580,405",NA,US,35.1,-98.59,2330
73016,STANDARD,Cashion,OK,Logan County,America/Chicago,405,NA,US,35.8,-97.67,1750
73017,STANDARD,Cement,OK,Caddo County,America/Chicago,405,NA,US,34.93,-98.13,1440
73018,STANDARD,Chickasha,OK,Grady County,America/Chicago,405,NA,US,35.04,-97.95,14810
73019,UNIQUE,Norman,OK,Cleveland County,America/Chicago,405,NA,US,35.21,-97.44,68
73020,STANDARD,Choctaw,OK,Oklahoma County,America/Chicago,405,NA,US,35.48,-97.26,21220
73021,STANDARD,Colony,OK,Washita County,America/Chicago,"580,405",NA,US,35.34,-98.67,280
73022,PO BOX,Concho,OK,Canadian County,America/Chicago,405,NA,US,35.62,-98,91
73023,PO BOX,Chickasha,OK,Grady County,America/Chicago,405,NA,US,35.04,-97.95,1494
73024,STANDARD,Corn,OK,Washita County,America/Chicago,580,NA,US,35.37,-98.78,530
73025,STANDARD,Edmond,OK,Oklahoma County,America/Chicago,405,NA,US,35.73,-97.58,13520
73026,STANDARD,Norman,OK,Cleveland County,America/Chicago,405,NA,US,35.22,-97.34,9660
73027,STANDARD,Coyle,OK,Payne County,America/Chicago,405,NA,US,35.95,-97.23,860
73028,STANDARD,Crescent,OK,Logan County,America/Chicago,405,NA,US,35.94,-97.58,2900
73029,STANDARD,Cyril,OK,Caddo County,America/Chicago,580,NA,US,34.89,-98.2,1360
73030,STANDARD,Davis,OK,Murray County,America/Chicago,580,NA,US,34.48,-97.13,4030
73031,PO BOX,Dibble,OK,McClain County,America/Chicago,405,NA,US,35.03,-97.62,514
73032,PO BOX,Dougherty,OK,Murray County,America/Chicago,580,NA,US,34.39,-97.05,207
73033,PO BOX,Eakly,OK,Caddo County,America/Chicago,,NA,US,35.3,-98.55,412
73034,STANDARD,Edmond,OK,Oklahoma County,America/Chicago,405,NA,US,35.67,-97.41,38200
73036,STANDARD,El Reno,OK,Canadian County,America/Chicago,405,NA,US,35.54,-97.96,15140
73038,STANDARD,Fort Cobb,OK,Caddo County,America/Chicago,405,NA,US,35.1,-98.44,1480
73039,PO BOX,Davis,OK,Murray County,America/Chicago,580,NA,US,34.62,-97.48,0
73040,STANDARD,Geary,OK,Blaine County,America/Chicago,405,NA,US,35.62,-98.31,1430
73041,STANDARD,Gotebo,OK,Kiowa County,America/Chicago,580,NA,US,35.07,-98.87,240
73042,STANDARD,Gracemont,OK,Caddo County,America/Chicago,405,NA,US,35.18,-98.25,840
73043,STANDARD,Greenfield,OK,Blaine County,America/Chicago,,NA,US,35.72,-98.37,137
73044,STANDARD,Guthrie,OK,Logan County,America/Chicago,405,NA,US,35.84,-97.42,19300
73045,STANDARD,Harrah,OK,Oklahoma County,America/Chicago,405,NA,US,35.48,-97.18,9800
73047,STANDARD,Hinton,OK,,America/Chicago,405,NA,US,35.49,-98.35,2960
73048,STANDARD,Hydro,OK,Caddo County,America/Chicago,"580,405",NA,US,35.54,-98.57,1880
73049,STANDARD,Jones,OK,Oklahoma County,America/Chicago,405,NA,US,35.56,-97.29,5580
73050,PO BOX,Langston,OK,Logan County,America/Chicago,,NA,US,35.94,-97.26,469
73051,STANDARD,Lexington,OK,Cleveland County,America/Chicago,405,NA,US,35.01,-97.33,5820
73052,STANDARD,Lindsay,OK,Garvin County,America/Chicago,405,NA,US,34.83,-97.6,5530
73053,STANDARD,Lookeba,OK,Caddo County,America/Chicago,405,NA,US,35.36,-98.36,640
73054,STANDARD,Luther,OK,Oklahoma County,America/Chicago,405,NA,US,35.66,-97.18,3940
73055,STANDARD,Marlow,OK,Stephens County,America/Chicago,580,NA,US,34.63,-97.96,8270
73056,STANDARD,Marshall,OK,Logan County,America/Chicago,580,NA,US,36.15,-97.62,380
73057,STANDARD,Maysville,OK,Garvin County,America/Chicago,405,NA,US,34.81,-97.41,1910
73058,STANDARD,Meridian,OK,Logan County,America/Chicago,405,NA,US,35.82,-97.22,260
73059,STANDARD,Minco,OK,Grady County,America/Chicago,405,NA,US,35.31,-97.95,2540
73061,STANDARD,Morrison,OK,Noble County,America/Chicago,580,NA,US,36.29,-97.01,1430
73062,STANDARD,Mountain View,OK,Kiowa County,America/Chicago,580,NA,US,35.09,-98.75,1050
73063,STANDARD,Mulhall,OK,Logan County,America/Chicago,405,NA,US,36.06,-97.4,610
73064,STANDARD,Mustang,OK,Canadian County,America/Chicago,405,NA,US,35.39,-97.72,21440
73065,STANDARD,Newcastle,OK,McClain County,America/Chicago,405,NA,US,35.24,-97.59,7620
73066,PO BOX,Nicoma Park,OK,Oklahoma County,America/Chicago,405,NA,US,35.5,-97.33,1174
73067,STANDARD,Ninnekah,OK,Grady County,America/Chicago,,NA,US,34.95,-97.92,1550
73068,STANDARD,Noble,OK,Cleveland County,America/Chicago,405,NA,US,35.14,-97.37,10290
73069,STANDARD,Norman,OK,Cleveland County,America/Chicago,405,NA,US,35.25,-97.46,18870
73070,PO BOX,Norman,OK,Cleveland County,America/Chicago,405,NA,US,35.22,-97.34,2866
73071,STANDARD,Norman,OK,Cleveland County,America/Chicago,405,NA,US,35.24,-97.41,32170
73072,STANDARD,Norman,OK,Cleveland County,America/Chicago,405,NA,US,35.21,-97.5,34500
73073,STANDARD,Orlando,OK,Logan County,America/Chicago,580,NA,US,36.14,-97.37,540
73074,STANDARD,Paoli,OK,Garvin County,America/Chicago,405,NA,US,34.82,-97.26,970
73075,STANDARD,Pauls Valley,OK,Garvin County,America/Chicago,405,NA,US,34.72,-97.22,8000
73077,STANDARD,Perry,OK,Noble County,America/Chicago,580,NA,US,36.28,-97.3,5970
73078,STANDARD,Piedmont,OK,Canadian County,America/Chicago,405,NA,US,35.67,-97.75,9490
73079,STANDARD,Pocasset,OK,Grady County,America/Chicago,405,NA,US,35.2,-97.93,560
73080,STANDARD,Purcell,OK,McClain County,America/Chicago,405,NA,US,35.01,-97.37,8520
73082,STANDARD,Rush Springs,OK,Grady County,America/Chicago,580,NA,US,34.77,-97.95,2320
73083,PO BOX,Edmond,OK,Oklahoma County,America/Chicago,405,NA,US,35.67,-97.41,2456
73084,STANDARD,Spencer,OK,Oklahoma County,America/Chicago,405,NA,US,35.53,-97.34,5320
73085,PO BOX,Yukon,OK,Canadian County,America/Chicago,405,NA,US,35.51,-97.76,905
73086,STANDARD,Sulphur,OK,Murray County,America/Chicago,580,NA,US,34.5,-96.97,7080
73089,STANDARD,Tuttle,OK,Grady County,America/Chicago,405,NA,US,35.29,-97.75,12010
73090,STANDARD,Union City,OK,Canadian County,America/Chicago,405,NA,US,35.4,-97.95,790
73092,STANDARD,Verden,OK,Grady County,America/Chicago,405,NA,US,35.08,-98.08,820
73093,STANDARD,Washington,OK,McClain County,America/Chicago,405,NA,US,35.11,-97.49,2960
73094,STANDARD,Washita,OK,Caddo County,America/Chicago,,NA,US,35.1,-98.34,0
73095,STANDARD,Wayne,OK,McClain County,America/Chicago,405,NA,US,34.91,-97.31,1550
73096,STANDARD,Weatherford,OK,Custer County,America/Chicago,580,NA,US,35.53,-98.68,11050
73097,PO BOX,Wheatland,OK,Oklahoma County,America/Chicago,405,NA,US,35.4,-97.64,428
73098,STANDARD,Wynnewood,OK,Garvin County,America/Chicago,"580,405",NA,US,34.64,-97.16,3310
73099,STANDARD,Yukon,OK,Canadian County,America/Chicago,405,NA,US,35.51,-97.76,65820
73101,PO BOX,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,857
73102,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,"405,580",NA,US,35.47,-97.52,1270
73103,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.49,-97.52,3740
73104,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.48,-97.5,1750
73105,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.52,-97.5,4530
73106,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.48,-97.54,8640
73107,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.48,-97.58,22300
73108,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.45,-97.57,12270
73109,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.43,-97.52,16540
73110,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.4,28080
73111,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.52,-97.48,8930
73112,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.52,-97.58,26110
73113,PO BOX,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,821
73114,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.58,-97.52,15820
73115,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.44,-97.44,17440
73116,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.55,-97.56,8470
73117,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.47,-97.46,4030
73118,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.52,-97.53,11340
73119,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.42,-97.57,26960
73120,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.58,-97.57,30540
73121,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.52,-97.44,2730
73122,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.52,-97.61,11520
73123,PO BOX,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,787
73124,PO BOX,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,0
73125,PO BOX,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,27
73126,PO BOX,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,45
73127,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.48,-97.65,20540
73128,STANDARD,Oklahoma City,OK,Canadian County,America/Chicago,405,NA,US,35.46,-97.66,5080
73129,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,16340
73130,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.35,18810
73131,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.58,-97.47,2740
73132,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.55,-97.64,23650
73134,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.61,-97.57,4510
73135,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.4,-97.43,19070
73136,PO BOX,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,603
73137,PO BOX,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,531
73139,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.39,-97.53,15630
73140,PO BOX,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,1452
73141,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.52,-97.4,2030
73142,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.62,-97.65,12590
73143,PO BOX,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,788
73144,PO BOX,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,460
73145,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.42,-97.39,2970
73146,PO BOX,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,505
73147,PO BOX,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,672
73148,PO BOX,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,443
73149,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.39,-97.49,4360
73150,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.4,-97.33,4690
73151,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.57,-97.42,1840
73152,PO BOX,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,17
73153,PO BOX,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,1110
73154,PO BOX,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,542
73155,PO BOX,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,479
73156,PO BOX,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,794
73157,PO BOX,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,741
73159,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.39,-97.58,28250
73160,STANDARD,Oklahoma City,OK,Cleveland County,America/Chicago,405,NA,US,35.33,-97.48,51490
73162,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.58,-97.64,26010
73163,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,"580,405",NA,US,35.46,-97.51,0
73164,PO BOX,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,0
73165,STANDARD,Oklahoma City,OK,Cleveland County,America/Chicago,405,NA,US,35.36,-97.37,6790
73167,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,"405,580",NA,US,35.46,-97.51,0
73169,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.38,-97.64,2390
73170,STANDARD,Oklahoma City,OK,Cleveland County,America/Chicago,405,NA,US,35.33,-97.55,36330
73172,PO BOX,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,742
73173,STANDARD,Oklahoma City,OK,Cleveland County,America/Chicago,405,NA,US,35.35,-97.62,3040
73178,PO BOX,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,35
73179,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.43,-97.64,5190
73184,UNIQUE,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,0
73185,UNIQUE,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,0
73189,PO BOX,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,1131
73190,UNIQUE,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,0
73193,UNIQUE,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.45,-97.51,0
73194,UNIQUE,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,0
73195,STANDARD,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.4,-97.59,169
73196,UNIQUE,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,0
73197,UNIQUE,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.46,-97.51,0
73198,UNIQUE,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.52,-97.56,0
73199,UNIQUE,Oklahoma City,OK,Oklahoma County,America/Chicago,405,NA,US,35.45,-97.51,0
73301,UNIQUE,Austin,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,433
73344,UNIQUE,Austin,TX,Travis County,America/Chicago,512,NA,US,30.26,-97.74,0
73401,STANDARD,Ardmore,OK,Carter County,America/Chicago,580,NA,US,34.19,-97.11,29820
73402,PO BOX,Ardmore,OK,Carter County,America/Chicago,580,NA,US,34.19,-97.11,1736
73403,PO BOX,Ardmore,OK,Carter County,America/Chicago,580,NA,US,34.19,-97.11,421
73425,PO BOX,Countyline,OK,Stephens County,America/Chicago,580,NA,US,34.46,-97.56,115
73430,STANDARD,Burneyville,OK,Love County,America/Chicago,580,NA,US,33.9,-97.28,980
73432,STANDARD,Coleman,OK,Johnston County,America/Chicago,580,NA,US,34.27,-96.42,840
73433,STANDARD,Elmore City,OK,Garvin County,America/Chicago,580,NA,US,34.62,-97.39,2210
73434,STANDARD,Foster,OK,Garvin County,America/Chicago,580,NA,US,34.62,-97.58,540
73435,PO BOX,Fox,OK,Carter County,America/Chicago,580,NA,US,34.35,-97.48,281
73436,PO BOX,Gene Autry,OK,Carter County,America/Chicago,580,NA,US,34.28,-97.03,130
73437,STANDARD,Graham,OK,Carter County,America/Chicago,580,NA,US,34.37,-97.41,141
73438,STANDARD,Healdton,OK,Carter County,America/Chicago,580,NA,US,34.23,-97.48,2620
73439,STANDARD,Kingston,OK,Marshall County,America/Chicago,580,NA,US,34,-96.72,5510
73440,STANDARD,Lebanon,OK,Marshall County,America/Chicago,580,NA,US,33.98,-96.91,260
73441,STANDARD,Leon,OK,Love County,America/Chicago,580,NA,US,33.9,-97.43,224
73442,STANDARD,Loco,OK,Stephens County,America/Chicago,580,NA,US,34.32,-97.68,360
73443,STANDARD,Lone Grove,OK,Carter County,America/Chicago,580,NA,US,34.18,-97.27,3710
73444,STANDARD,Hennepin,OK,Garvin County,America/Chicago,580,NA,US,34.5,-97.35,250
73446,STANDARD,Madill,OK,Marshall County,America/Chicago,580,NA,US,34.09,-96.77,7190
73447,STANDARD,Mannsville,OK,Johnston County,America/Chicago,580,NA,US,34.18,-96.88,930
73448,STANDARD,Marietta,OK,Love County,America/Chicago,580,NA,US,33.93,-97.12,5400
73449,STANDARD,Mead,OK,Bryan County,America/Chicago,580,NA,US,34,-96.51,2150
73450,STANDARD,Milburn,OK,Johnston County,America/Chicago,580,NA,US,34.24,-96.55,1000
73451,STANDARD,Ardmore,OK,,America/Chicago,,NA,US,34.17,-97.14,0
73453,STANDARD,Overbrook,OK,Love County,America/Chicago,580,NA,US,34.07,-97.15,600
73454,STANDARD,Ardmore,OK,,America/Chicago,,NA,US,34.17,-97.14,0
73455,PO BOX,Ravia,OK,Johnston County,America/Chicago,580,NA,US,34.24,-96.75,555
73456,STANDARD,Ringling,OK,Jefferson County,America/Chicago,580,NA,US,34.17,-97.59,1720
73458,STANDARD,Springer,OK,Carter County,America/Chicago,580,NA,US,34.36,-97.25,890
73459,STANDARD,Thackerville,OK,Love County,America/Chicago,580,NA,US,33.79,-97.14,1270
73460,STANDARD,Tishomingo,OK,Johnston County,America/Chicago,580,NA,US,34.23,-96.67,3580
73461,STANDARD,Wapanucka,OK,Johnston County,America/Chicago,580,NA,US,34.37,-96.42,600
73463,STANDARD,Wilson,OK,Carter County,America/Chicago,580,NA,US,34.15,-97.43,2740
73481,STANDARD,Ratliff City,OK,Carter County,America/Chicago,580,NA,US,34.44,-97.51,810
73487,PO BOX,Tatums,OK,Carter County,America/Chicago,580,NA,US,34.47,-97.46,125
73488,STANDARD,Tussy,OK,Carter County,America/Chicago,580,NA,US,34.5,-97.54,36
73491,PO BOX,Velma,OK,Stephens County,America/Chicago,580,NA,US,34.45,-97.66,961
73501,STANDARD,Lawton,OK,Comanche County,America/Chicago,580,NA,US,34.56,-98.29,12470
73502,PO BOX,Lawton,OK,Comanche County,America/Chicago,580,NA,US,34.6,-98.42,1233
73503,STANDARD,Fort Sill,OK,Comanche County,America/Chicago,580,NA,US,34.65,-98.4,6660
73505,STANDARD,Lawton,OK,Comanche County,America/Chicago,580,NA,US,34.6,-98.42,40700
73506,PO BOX,Lawton,OK,Comanche County,America/Chicago,580,NA,US,34.6,-98.42,782
73507,STANDARD,Lawton,OK,Comanche County,America/Chicago,580,NA,US,34.8,-98.63,18890
73520,PO BOX,Addington,OK,Jefferson County,America/Chicago,580,NA,US,34.26,-97.99,131
73521,STANDARD,Altus,OK,Jackson County,America/Chicago,580,NA,US,34.64,-99.31,18120
73522,PO BOX,Altus,OK,Jackson County,America/Chicago,580,NA,US,34.64,-99.31,783
73523,STANDARD,Altus Afb,OK,Jackson County,America/Chicago,580,NA,US,34.65,-99.28,444
73526,STANDARD,Blair,OK,Jackson County,America/Chicago,580,NA,US,34.77,-99.33,1840
73527,STANDARD,Cache,OK,Comanche County,America/Chicago,580,NA,US,34.62,-98.61,4880
73528,STANDARD,Chattanooga,OK,Tillman County,America/Chicago,580,NA,US,34.42,-98.65,620
73529,STANDARD,Comanche,OK,Stephens County,America/Chicago,580,NA,US,34.36,-97.96,3920
73530,STANDARD,Davidson,OK,Tillman County,America/Chicago,580,NA,US,34.24,-99.07,340
73531,STANDARD,Devol,OK,Cotton County,America/Chicago,580,NA,US,34.19,-98.58,360
73532,STANDARD,Duke,OK,Jackson County,America/Chicago,580,NA,US,34.67,-99.58,520
73533,STANDARD,Duncan,OK,Stephens County,America/Chicago,580,NA,US,34.52,-97.96,22870
73534,PO BOX,Duncan,OK,Stephens County,America/Chicago,580,NA,US,34.52,-97.96,1245
73536,UNIQUE,Duncan,OK,Stephens County,America/Chicago,580,NA,US,34.52,-97.96,0
73537,STANDARD,Eldorado,OK,Jackson County,America/Chicago,580,NA,US,34.47,-99.65,350
